Topic,Count,Name,Representation,Representative_Docs
42,12,42_sporadic_nature_nurses_visits,"['sporadic', 'nature', 'nurses', 'visits', 'home', 'straying', 'pets', 'follow', 'far', 'location']","['visits sporadic nurses home nature', 'visits sporadic nurses home nature', 'visits sporadic nurses home nature']"
43,12,43_heart_attack_dangerously_pulse,"['heart', 'attack', 'dangerously', 'pulse', 'maximum', 'coronary', 'disease', 'blood', 'events', 'low']","['heart attack', 'heart attack', 'heart attack']"
44,12,44_anxiety_taker_ones_loved,"['anxiety', 'taker', 'ones', 'loved', 'levels', 'felt', 'checked', 'caretaker', 'respond', 'does']","['anxiety felt loved ones', 'anxiety felt loved ones', 'anxiety felt loved ones']"
45,12,45_generally_consuming_visits_expensive,"['generally', 'consuming', 'visits', 'expensive', 'home', 'acquire', 'nurses', 'costly', 'user', '']","['visits expensive home consuming generally', 'visits expensive home consuming generally', 'visits expensive home consuming generally']"
46,11,46_living_independent_individuals_lives,"['living', 'independent', 'individuals', 'lives', 'continue', 'practical', 'private', 'hour', 'caretakers', 'completely']","['individuals living', 'individuals living', 'independent living hour 90 continue']"
47,11,47_supervision_general_continuous_care,"['supervision', 'general', 'continuous', 'care', 'medical', 'economically', 'status', 'feasible', 'caregivers', 'population']","['supervision care general continuous', 'supervision care general continuous', 'supervision care general continuous']"
48,11,48_configuration_bulky_compact_large,"['configuration', 'bulky', 'compact', 'large', 'setup', 'design', 'complicated', 'heavy', '', '']","['bulky configuration', 'bulky configuration', 'bulky configuration']"
49,11,49_chronic_parkinson_diseases_advance,"['chronic', 'parkinson', 'diseases', 'advance', 'illness', 'ill', 'exacerbations', 'copd', 'chronically', 'disease']","['parkinson diseases chronic disease', 'parkinson diseases chronic disease', 'parkinson diseases chronic disease']"
50,11,50_miscarriage_miscarriages_recurrent_early,"['miscarriage', 'miscarriages', 'recurrent', 'early', 'prior', '', '', '', '', '']","['miscarriage', 'miscarriage', 'miscarriage']"
51,11,51_stresses_localized_pressure_shear,"['stresses', 'localized', 'pressure', 'shear', 'sores', 'sternal', 'inguinal', 'exerted', 'area', 'high']","['stresses shear pressure localized high', 'stresses shear pressure localized high', 'stresses shear pressure localized high']"
52,11,52_strain_wrist_muscle_ligament,"['strain', 'wrist', 'muscle', 'ligament', 'breaking', 'thinner', 'hypotonia', 'pulls', 'backaches', 'upper']","['strain', 'wrist strain', 'strain muscle']"
53,11,53_battery_powered_electricity_power,"['battery', 'powered', 'electricity', 'power', 'options', 'electric', 'drained', 'replacement', 'charging', 'draw']","['electricity powered options require', 'powered electricity power options require', 'electricity powered options require']"
54,10,54_components_breakage_unreliable_additional,"['components', 'breakage', 'unreliable', 'additional', 'prone', 'component', 'key', 'housings', 'adding', 'losing']","['expensive components breakage relatively additional', 'breakage components additional prone', 'breakage components additional prone']"
55,10,55_dangerous_potentially_condition_situation,"['dangerous', 'potentially', 'condition', 'situation', 'unacceptable', 'chafing', 'threatening', 'complications', 'life', 'skin']","['dangerous condition', 'dangerous situation potentially', 'dangerous situation potentially']"
56,10,56_stability_state_instability_phenomenon,"['stability', 'state', 'instability', 'phenomenon', 'configurations', 'feedback', 'deficiency', 'unstable', 'stable', 'weakness']","['unstable state', 'unstable state', 'stability loss']"
57,10,57_safety_restraints_security_event,"['safety', 'restraints', 'security', 'event', 'driving', 'safe', 'related', 'health', 'need', 'lack']","['safety security event health related', 'safety security event health related', 'safety security event health related']"
58,10,58_gait_pathological_disorders_uneven,"['gait', 'pathological', 'disorders', 'uneven', 'mechanics', 'allow', 'balance', 'limp', 'degradation', 'altered']","['gait disorders pathological balance', 'gait disorders pathological balance', 'gait disorders pathological balance']"
59,10,59_musculoskeletal_injury_task_extremity,"['musculoskeletal', 'injury', 'task', 'extremity', 'bearing', 'higher', 'deterioration', 'surgery', 'rates', 'transfer']","['musculoskeletal injury', 'musculoskeletal injury', 'musculoskeletal injury']"
60,10,60_blastocyst_zona_transplanted_escape,"['blastocyst', 'zona', 'transplanted', 'escape', 'qualify', 'pellucida', 'arrested', 'controversial', 'transfer', 'uterus']","['blastocyst transplanted development arrested', 'blastocyst pellucida zona escape failure', 'blastocyst pellucida zona escape failure']"
61,10,61_surgery_post_pain_foot,"['surgery', 'post', 'pain', 'foot', 'surgeries', 'hernias', 'recovering', 'pelvic', 'limp', 'leg']","['surgery leg lower', 'surgery post', 'surgery post']"
62,9,62_incapacitated_summon_recovery_unable,"['incapacitated', 'summon', 'recovery', 'unable', 'suffering', 'slow', 'halted', 'expect', 'condition', 'complete']","['incapacitated unable', 'incapacitated summon suffering condition unable', 'incapacitated summon suffering condition unable']"
63,9,63_legs_supported_weight_arms,"['legs', 'supported', 'weight', 'arms', 'support', 'unable', 'strength', 'waist', 'need', 'lack']","['legs weight support unable', 'legs strength weight supported need', 'legs strength weight supported']"
64,9,64_crime_robbery_larceny_crimes,"['crime', 'robbery', 'larceny', 'crimes', 'property', 'violent', 'prevention', '', '', '']","['crime prevention', 'crime property', 'crime property']"
65,9,65_vital_alerting_clients_monitors,"['vital', 'alerting', 'clients', 'monitors', 'monitoring', 'elderly', 'wellbeing', 'detection', 'environment', 'burdensome']","['elderly monitoring clients systems challenged', 'monitoring health vital detection senior', 'alerting elderly vital detection patients']"
66,9,66_balance_adequately_crutch_challenge,"['balance', 'adequately', 'crutch', 'challenge', 'maintain', 'control', 'issues', 'lack', 'unable', 'use']","['balance lack', 'balance lack', 'balance lack']"
67,9,67_respective_activities_participation_daily,"['respective', 'activities', 'participation', 'daily', 'instrumental', 'deficits', 'extra', 'performing', 'living', 'needing']","['activities deficits instrumental living daily', 'activities respective', 'activities respective']"
68,9,68_humiliating_embarrassing__,"['humiliating', 'embarrassing', '', '', '', '', '', '', '', '']","['embarrassing', 'humiliating', 'humiliating']"
69,9,69_disabled_disabling_permanently_lonely,"['disabled', 'disabling', 'permanently', 'lonely', 'temporarily', 'existence', 'totally', 'conditions', '', '']","['disabled', 'disabled', 'disabled']"
70,9,70_rehabilitation_therapy_therapist_gym,"['rehabilitation', 'therapy', 'therapist', 'gym', 'apparatus', 'assisted', 'ambulating', 'designed', 'fallen', 'need']","['rehabilitation time increased', 'rehabilitation assisted devices need', 'rehabilitation assisted devices need']"
71,9,71_traffic_collisions_accidents_reckless,"['traffic', 'collisions', 'accidents', 'reckless', 'misbehavior', 'driving', 'road', 'users', 'safety', '']","['collisions traffic', 'collisions traffic', 'collisions traffic']"
72,8,72_age_old__,"['age', 'old', '', '', '', '', '', '', '', '']","['age', 'age', 'age']"
73,8,73_periodic_extremely_adequate_transfers,"['periodic', 'extremely', 'adequate', 'transfers', 'transfer', 'safely', 'necessity', 'patient', 'device', 'difficult']","['transfers patient periodic', 'transfer patient difficult safely extremely', 'transfer patient difficult safely extremely']"
74,8,74_chromosome_abnormalities_error_chromosomal,"['chromosome', 'abnormalities', 'error', 'chromosomal', 'segregation', 'placement', 'phenotypes', 'aberrant', 'mosaicism', 'aneuploidy']","['chromosome rate error increased', 'chromosome rate error increased', 'chromosome rate error increased']"
75,8,75_ridden_bed_sickbed_immobilized,"['ridden', 'bed', 'sickbed', 'immobilized', 'exiting', 'compromising', 'movable', 'point', 'temporarily', 'confined']","['effort physically bed care ridden', 'ambulatory patient bed limited ridden', 'bed people ridden']"
76,8,76_repeated_omissions_numerous_imprinting,"['repeated', 'omissions', 'numerous', 'imprinting', 'errors', 'point', 'single', 'erroneous', 'decisions', 'results']","['failure repeated', 'imprinting errors', 'errors omissions numerous']"
77,8,77_record_pedometers_erroneously_store,"['record', 'pedometers', 'erroneously', 'store', 'movements', 'data', 'rudimentary', 'keeping', 'ability', 'accurately']","['pedometers movements walking record erroneously', 'pedometers movements walking record erroneously', 'pedometers movements walking record erroneously']"
78,8,78_absence_activity_interaction_regular,"['absence', 'activity', 'interaction', 'regular', 'combined', 'structure', 'inactivity', 'lack', '', '']","['absence activity', 'absence activity', 'absence activity']"
79,8,79_endometriosis_endometrial_endometrium_modulation,"['endometriosis', 'endometrial', 'endometrium', 'modulation', 'breast', 'receptivity', 'pathologies', 'uterine', 'cancer', 'insufficient']","['endometriosis', 'endometriosis', 'endometriosis']"
80,8,80_abortion_spontaneous_27_abort,"['abortion', 'spontaneous', '27', 'abort', 'recurrent', 'tendency', 'rate', '', '', '']","['abortion spontaneous', 'abortion spontaneous', 'abortion spontaneous']"
81,8,81_patterns_recognizing_deviations_evaluating,"['patterns', 'recognizing', 'deviations', 'evaluating', 'analyze', 'behavior', 'monitors', 'does', 'wellbeing', 'activity']","['activity monitoring physical patterns evaluating', 'patterns assistance deviations life recognizing', 'patterns assistance deviations life recognizing']"
82,8,82_communication_transmitted_streams_interactive,"['communication', 'transmitted', 'streams', 'interactive', 'callâ', 'processes', 'consist', 'externally', 'information', 'data']","['externally transmitted data set', 'communication interactive facilitate information mechanism', 'communication medium consist callâ include']"
83,8,83_delivery_dependence_general_mobilize,"['delivery', 'dependence', 'general', 'mobilize', 'home', 'health', 'drawbacks', 'inability', 'patients', '']","['health delivery home dependence general', 'health delivery home dependence general', 'health delivery home dependence general']"
84,8,84_preeclampsia_hypertensive_eclampsia_ameliorating,"['preeclampsia', 'hypertensive', 'eclampsia', 'ameliorating', 'disorders', 'material', 'cause', 'leading', 'pregnancy', 'pre']","['preeclampsia', 'preeclampsia', 'preeclampsia']"
85,8,85_movement_hamper_maneuverability_sequence,"['movement', 'hamper', 'maneuverability', 'sequence', 'brake', 'grasping', 'free', 'restrain', 'movements', 'accomplish']","['movement controlled sequence', 'movements hamper body free', 'grasping brake handle difficulty mechanism']"
86,8,86_ulcers_pressure_late_admission,"['ulcers', 'pressure', 'late', 'admission', 'risk', '', '', '', '', '']","['ulcers pressure risk admission late', 'ulcers pressure risk admission late', 'ulcers pressure risk admission late']"
87,8,87_sling_canvas_slings_tends,"['sling', 'canvas', 'slings', 'tends', 'dropping', 'harness', 'lead', 'typically', 'assistant', 'exert']","['sling canvas assistant operate tends', 'sling canvas patient dropping lead', 'sling canvas pain cause']"
88,8,88_adjustment_spring_forces_adjustability,"['adjustment', 'spring', 'forces', 'adjustability', 'occupant', 'match', 'arduous', 'length', 'cane', 'size']","['adjustment forces spring require match', 'adjustment forces occupant spring weight', 'adjustment forces occupant spring weight']"
89,8,89_dexterity_diminishing_close_open,"['dexterity', 'diminishing', 'close', 'open', 'operation', 'easy', 'reduced', 'manual', 'impaired', 'strength']","['dexterity diminishing', 'dexterity diminishing', 'dexterity diminishing']"
90,7,90_implemented_fashion_needs_population,"['implemented', 'fashion', 'needs', 'population', 'user', 'suitability', 'limit', 'users', 'use', '']","['implemented population user needs fashion', 'implemented population user needs fashion', 'implemented population user needs fashion']"
91,7,91_acuity_visual_limited_diminished,"['acuity', 'visual', 'limited', 'diminished', '', '', '', '', '', '']","['acuity visual limited', 'acuity visual limited', 'acuity visual limited']"
92,7,92_deterioration_deteriorating_rapidly_identifying,"['deterioration', 'deteriorating', 'rapidly', 'identifying', 'degradation', 'deteriorate', 'status', 'functions', 'condition', 'medical']","['deterioration physical', 'deterioration medical condition', 'deterioration medical condition']"
93,7,93_discomfort_substantial_wearing_physical,"['discomfort', 'substantial', 'wearing', 'physical', 'individual', 'user', 'person', '', '', '']","['discomfort physical', 'discomfort physical', 'discomfort physical']"
94,7,94_diagnostic_doctor_transported_facility,"['diagnostic', 'doctor', 'transported', 'facility', 'office', 'transporting', 'transportation', 'patient', 'evaluation', 'treatment']","['diagnostic patient doctor transported facility', 'diagnostic patient doctor transported facility', 'diagnostic patient doctor transported facility']"
95,7,95_factors_environmental_weather_disruption,"['factors', 'environmental', 'weather', 'disruption', 'culturing', 'environment', 'varying', 'levels', '', '']","['factors environmental', 'factors environmental', 'factors environmental']"
96,7,96_awkward_compression_uncomfortably_spinal,"['awkward', 'compression', 'uncomfortably', 'spinal', 'postures', 'position', 'positioned', 'correct', 'required', 'posture']","['compression position awkward', 'compression position awkward', 'compression position awkward']"
97,7,97_smell_washing_drying_improper,"['smell', 'washing', 'drying', 'improper', 'environments', 'hygiene', 'bad', 'loss', '', '']","['smell loss', 'drying washing environments improper', 'drying washing environments improper']"
98,7,98_financial_society_significant_considerable,"['financial', 'society', 'significant', 'considerable', 'expense', 'burden', 'substantial', 'costs', 'emotional', 'human']","['costs financial human significant', 'costs financial human significant', 'financial society burden']"
99,7,99_helpless_spends_longer_situation,"['helpless', 'spends', 'longer', 'situation', 'spend', 'person', 'remain', 'injured', 'help', '']","['helpless longer spends person situation', 'helpless spends longer person situation', 'helpless spends longer person situation']"
100,7,100_eat_forgetting_forgetfulness_forgetful,"['eat', 'forgetting', 'forgetfulness', 'forgetful', 'patients', '', '', '', '', '']","['eat forgetting', 'eat forgetting', 'eat forgetting']"
101,7,101_seating_item_seats_furniture,"['seating', 'item', 'seats', 'furniture', 'piece', 'deploy', 'confined', 'getting', 'sit', 'chairs']","['seating apparatus need provide', 'seating furniture difficulty item', 'seating sit furniture difficulty item']"
102,7,102_neglect_bath_wearing_elders,"['neglect', 'bath', 'wearing', 'elders', 'bed', 'immovable', 'bedridden', 'bathing', 'apparatus', 'persons']","['neglect elders bath wearing bed', 'neglect elders bath wearing bed', 'neglect elders bath wearing bed']"
103,7,103_traits_phenotypic_account_women,"['traits', 'phenotypic', 'account', 'women', 'reproduction', 'reproductive', 'failure', 'failing', 'human', '']","['traits phenotypic women failure account', 'traits phenotypic women failure account', 'traits phenotypic women failure account']"
104,7,104_emergent_prone_misuse_circumstances,"['emergent', 'prone', 'misuse', 'circumstances', 'exploitation', 'events', 'danger', 'persons', 'vulnerable', 'abuse']","['risk threatening situations circumstances high', 'risk events prone emergent persons', 'risk events prone emergent persons']"
105,7,105_egg_quality_decline_eggs,"['egg', 'quality', 'decline', 'eggs', 'production', 'decreased', 'variable', 'poor', '', '']","['egg decline quality', 'egg decline quality', 'egg decline quality']"
106,7,106_premature_luteolysis_luteinization_surges,"['premature', 'luteolysis', 'luteinization', 'surges', 'lh', 'surge', 'luteinizing', 'hormone', '', '']","['luteinization premature', 'hormone luteinizing premature lh surges', 'surges premature lh']"
107,7,107_transmitter_wireless_remote_range,"['transmitter', 'wireless', 'remote', 'range', 'present', 'communications', 'limitations', 'apps', 'host', 'registered']","['transmitter range limited remote patient', 'transmitter range remote limited', 'transmitter range remote limited']"
108,7,108_children_parents_hopeful_expectant,"['children', 'parents', 'hopeful', 'expectant', 'toll', 'scuba', 'divers', 'emotional', 'left', 'managing']","['scuba divers children left', 'parents emotional expectant hopeful toll', 'parents emotional expectant hopeful toll']"
109,7,109_conceiving_indirect_proven_maintaining,"['conceiving', 'indirect', 'proven', 'maintaining', 'difficulty', 'challenging', 'independence', 'difficulties', '', '']","['conceiving difficulty', 'conceiving difficulty', 'conceiving difficulty']"
110,7,110_challenged_physically_individuals_patient,"['challenged', 'physically', 'individuals', 'patient', '', '', '', '', '', '']","['challenged physically individuals', 'challenged physically individuals', 'challenged physically individuals']"
111,7,111_irritations_skin_usage_wearable,"['irritations', 'skin', 'usage', 'wearable', 'ppg', 'detector', 'assessments', 'light', 'devices', 'long']","['wearable irritations devices skin usage', 'wearable irritations devices skin usage', 'wearable irritations devices skin usage']"
112,7,112_traumatic_psychologically_implications_ethical,"['traumatic', 'psychologically', 'implications', 'ethical', 'failures', 'trauma', 'repeated', 'psychological', 'patient', 'treatment']","['traumatic psychologically patient', 'traumatic psychologically patient', 'traumatic psychologically patient']"
113,7,113_citizens_senior_disoriented_seniors,"['citizens', 'senior', 'disoriented', 'seniors', 'missing', 'needs', '', '', '', '']","['senior citizens', 'senior citizens', 'senior citizens']"
114,7,114_shifted_refuse_dignity_built,"['shifted', 'refuse', 'dignity', 'built', 'patients', 'provide', 'needs', 'specialized', 'confidence', 'unable']","['patients provide care unable', 'patients shifted refuse', 'dignity patient confidence needs built']"
115,7,115_negatively_impact_quality_life,"['negatively', 'impact', 'quality', 'life', 'daily', 'severely', 'decreased', '', '', '']","['negatively daily life quality impact', 'negatively daily life quality impact', 'negatively daily life quality impact']"
116,6,116_pre_preterm_birth_term,"['pre', 'preterm', 'birth', 'term', 'labor', 'delivery', 'increased', 'risk', '', '']","['birth pre term', 'birth pre term', 'birth pre term']"
117,6,117_space_impractical_deal_unobstructed,"['space', 'impractical', 'deal', 'unobstructed', 'perspective', 'spaces', 'limits', 'restrictions', 'requiring', 'requirement']","['space requirement deal great', 'space impractical usage perspective', 'impractical space cost']"
118,6,118_average_success_percent_approximately,"['average', 'success', 'percent', 'approximately', 'cattle', '23', 'rates', 'conception', 'rate', 'range']","['success average rate 23', 'average success percent rate approximately', 'average success percent rate approximately']"
119,6,119_genetic_factors_immunological_,"['genetic', 'factors', 'immunological', '', '', '', '', '', '', '']","['genetic factors', 'genetic factors', 'genetic factors']"
120,6,120_lifted_frequently_transferred_transferring,"['lifted', 'frequently', 'transferred', 'transferring', 'manual', 'lifting', 'weight', 'transfer', 'increased', 'device']","['transferred lifted frequently', 'transferred lifted frequently', 'transferred lifted frequently']"
121,6,121_orientation_declines_responses_awareness,"['orientation', 'declines', 'responses', 'awareness', 'sensing', 'severe', 'tilt', 'sensor', 'drawbacks', '']","['orientation responses awareness declines severe', 'orientation responses awareness declines severe', 'orientation responses awareness declines severe']"
122,6,122_miscarriage_rates_higher_possibility,"['miscarriage', 'rates', 'higher', 'possibility', 'incidence', 'increased', 'high', '', '', '']","['miscarriage rates higher', 'miscarriage rates higher', 'miscarriage rates higher']"
123,6,123_technological_skill_parent_lacks,"['technological', 'skill', 'parent', 'lacks', 'able', 'sophistication', 'operate', 'technologies', 'benefit', 'require']","['technological operate skill require', 'technological parent sophistication lacks', 'technological parent sophistication lacks']"
124,6,124_losses_irreversible_wages_economic,"['losses', 'irreversible', 'wages', 'economic', 'function', 'loss', 'work', '', '', '']","['losses economic', 'irreversible loss function', 'irreversible loss function']"
